student_id,region,time_spent,modules_completed,quiz_score,assignment_timeliness,interaction_level,consistency_index,engagement_score,learning_trend,performance_label
3352,Rural,7.4,5,93.27888932889906,69.1,40.97311376118744,0.28747158442506776,38.99,Decreasing,Medium
3353,Urban,4.1,5,31.451191082779896,68.63,142.19713708063153,0.0780886841482922,81.35,Increasing,Low
3354,Rural,10.4,6,47.79498343624159,46.28,45.18320764104444,0.4385097424008536,48.59,Decreasing,Low
3355,Urban,12.3,4,97.86653746101582,45.33,40.30825626275947,0.7142724066450391,50.9,Increasing,High
3356,Urban,13.0,9,37.105336931390795,95.96,18.49642994375951,0.9272486920766985,41.75,Increasing,Low
3357,Rural,6.3,2,97.7787480877649,50.14,130.7360049406737,0.7335601286608435,81.12,Stable,High
3358,Urban,13.9,2,34.98036142560443,71.89,101.55283026578122,0.43886053341734804,85.53,Increasing,Low
3359,Urban,10.8,1,38.370938932314644,68.45,106.25512668349512,0.7790804249203339,80.13,Stable,Low
3360,Suburban,1.7,3,57.15272112983749,59.9,123.09882240133702,0.1486489239292069,65.8,Decreasing,Low
3361,Urban,1.0,2,91.99707030162243,43.83,78.07222609474789,0.8733813632245198,41.54,Increasing,High
3362,Urban,1.9,1,90.22385605730933,42.9,31.742928662955844,0.8292627012076506,20.62,Increasing,Medium
3363,Urban,9.8,7,56.278325653298005,65.02,122.05422544557682,0.5658568337828033,85.53,Increasing,Low
3364,Rural,5.7,7,82.44203380111954,84.97,42.33761646220671,0.1371255524904769,35.42,Increasing,Low
3365,Rural,8.6,8,51.674966956828605,68.17,50.91722984653729,0.8063932385871941,46.96,Increasing,Medium
3366,Rural,4.1,7,32.08028500626464,46.93,69.01215162543889,1.0,44.76,Decreasing,Low
3367,Suburban,5.5,3,83.36249377151609,71.81,7.235358745099176,0.6262004536210881,17.37,Decreasing,Medium
3368,Urban,8.4,6,96.27796960664584,87.37,84.46440213885026,0.12983361642292696,63.23,Increasing,Medium
3369,Suburban,2.8,8,95.38105436789579,66.53,147.99525712526747,0.18692669768011402,81.0,Increasing,Medium
3370,Urban,12.0,1,93.34923378630077,86.19,95.8565970402415,0.5383627276171896,77.93,Decreasing,High
3371,Suburban,3.5,4,72.75967821559294,56.57,81.6568644420201,0.2279506174267793,49.58,Stable,Low
3372,Rural,12.2,9,48.357174777003074,80.48,143.81260941699364,0.2687792263819934,102.41,Stable,Low
3373,Urban,1.7,2,59.26198641787416,76.28,52.70136674303249,0.3414192685276431,30.6,Stable,Low
3374,Rural,10.5,2,41.49502770389395,99.7,65.54095634626269,0.3892186376641046,59.02,Decreasing,Low
3375,Suburban,12.0,8,44.242407149746455,70.53,92.33855064003639,0.33211924891172445,76.17,Stable,Low
3376,Suburban,10.2,1,93.79396205096653,81.44,17.672167628901907,0.5609908624538782,34.34,Decreasing,High
3377,Urban,9.7,3,48.71762902404219,75.74,46.2134663768196,0.6839532123584762,47.36,Decreasing,Low
3378,Urban,8.5,8,77.61794867982623,93.19,21.186374837961118,0.22848421455288617,31.84,Stable,Low
3379,Urban,11.4,8,85.23095443496908,63.16,97.5912522156987,1.0,77.3,Decreasing,High
3380,Suburban,13.5,2,48.08398940692396,64.72,139.67807160751485,0.5102684710274368,103.59,Increasing,Low
3381,Rural,14.6,3,63.27229739031402,51.92,24.87949174538678,0.2540093409171856,48.94,Stable,Low
3382,Suburban,6.8,2,56.742783360463356,50.25,95.60421933117466,0.9015363887747269,64.8,Decreasing,Medium
3383,Urban,2.0,2,43.31257854804058,47.8,80.72320511613393,0.17133304696058396,45.36,Increasing,Low
3384,Rural,11.0,1,51.81365083160446,47.84,79.07336604113188,0.5159844478911844,67.04,Increasing,Low
3385,Suburban,6.4,1,72.30071458675117,81.77,138.2279227326345,0.5057398866622471,85.11,Decreasing,Medium
3386,Urban,2.0,3,68.34846891315865,84.58,68.0994144395158,0.9516194505336225,39.05,Stable,High
3387,Urban,4.7,6,41.353229902319185,79.33,50.249561991073456,0.6188840424529836,36.87,Stable,Low
3388,Urban,13.1,4,97.28768512562557,44.09,71.57972931539265,0.10648208903037382,68.54,Increasing,Medium
3389,Suburban,5.6,3,99.71654597946932,89.9,139.96316575224904,0.9844365308807315,83.98,Increasing,High
3390,Urban,11.8,9,37.11373272034277,47.33,141.69541157490588,0.6662666434893167,100.35,Stable,Low
3391,Urban,13.7,8,38.03452474382709,58.61,29.588252030729805,0.7382603376743915,49.04,Increasing,Low
3392,Suburban,7.5,7,35.01490140122349,51.25,99.08634412776516,0.78907998131587,68.29,Stable,Low
3393,Rural,10.3,9,91.39778419226602,62.31,117.65969051014028,0.4470022617966473,84.58,Increasing,High
3394,Urban,6.4,4,32.19485705338554,56.19,100.31617764223182,0.28618098908652767,66.16,Decreasing,Low
3395,Rural,12.9,2,35.36168553029348,90.96,107.41919079917452,0.27521845832807945,85.96,Increasing,Low
3396,Urban,6.0,3,59.26444640237134,82.14,119.03394800654104,0.8369452774573538,74.52,Decreasing,Medium
3397,Rural,1.7,8,37.78770132415411,93.1,123.65964412394096,0.7951643389675745,66.08,Increasing,Low
3398,Rural,9.5,7,89.95695576027349,84.36,15.953409332414923,0.7283414235509195,31.73,Increasing,High
3399,Urban,11.2,8,85.64890974401798,52.14,109.1120129317039,0.6292124680381112,82.56,Increasing,Medium
3400,Urban,5.6,3,85.87923979556953,64.24,102.18193745444783,0.8017555180887346,65.09,Decreasing,Medium
3401,Urban,2.0,3,75.70538497208341,42.43,58.9128173114984,0.3842913232317877,34.46,Stable,Low
3402,Suburban,1.1,7,85.3570530169733,96.64,104.33621799957758,0.8928415792781815,54.92,Increasing,High
3403,Urban,11.7,3,33.70532712056682,51.42,80.28924130747181,0.7754237163584302,69.39,Decreasing,Low
3404,Rural,6.1,2,66.71270408966362,55.54,93.81338323822169,0.5557786368171472,62.16,Increasing,Medium
3405,Urban,11.2,7,38.56008145054486,73.35,75.99383749247218,0.9539903437725807,66.0,Stable,Low
3406,Urban,10.4,6,50.34911281507336,67.42,110.93057940920143,0.7695279386993327,81.47,Stable,Medium
3407,Urban,5.2,3,64.05895000863897,49.4,79.71376175265857,0.8574518779139507,52.86,Increasing,Medium
3408,Urban,13.5,6,41.64477187198061,98.16,133.95402200724118,0.6960168441985326,100.73,Stable,Low
3409,Urban,1.4,2,40.895147243968175,78.59,12.895551171141028,0.8370073609261655,9.95,Increasing,Low
3410,Rural,3.4,3,64.64755223650226,94.19,49.52084525459792,0.3103906776835637,33.26,Decreasing,Low
3411,Suburban,11.8,9,61.94899148308481,44.5,45.83543405702576,0.7084739698568852,52.42,Stable,Medium
3412,Rural,3.2,4,100.0,90.51,102.49067046008383,0.5059356784241695,59.25,Increasing,High
3413,Urban,5.7,2,48.86168294881938,45.47,96.82986387454974,0.32243719322170294,62.66,Increasing,Low
3414,Rural,12.4,4,94.97351376563263,79.8,39.3806672811577,0.4342124957590018,50.69,Stable,Medium
3415,Rural,14.1,1,31.19502236158651,77.48,123.37765433186985,0.16322311263879632,96.94,Stable,Low
3416,Urban,2.5,9,54.93850593977563,90.38,61.186364005069656,0.7005327387247335,36.84,Decreasing,Low
3417,Urban,2.7,2,79.3703179263775,61.43,36.44851352652551,0.28664829485386223,24.97,Stable,Low
3418,Suburban,4.0,4,35.23085397623881,52.19,106.37613785518847,0.24422634469696558,63.19,Increasing,Low
3419,Rural,13.4,9,53.40301652074271,80.68,134.99022138008945,0.4834072436175891,101.0,Increasing,Medium
3420,Rural,3.5,3,65.51186728285299,54.99,45.277962925892126,0.36956171447970526,31.39,Increasing,Low
3421,Rural,4.0,7,100.0,52.79,62.744698011011366,0.9027961546185105,41.37,Increasing,High
3422,Urban,5.6,2,88.96842331590635,54.19,34.78742917621851,0.8320456267975619,31.39,Stable,High
3423,Urban,14.0,9,37.39123949915534,61.53,19.569072985727296,0.3598902959102641,44.78,Decreasing,Low
3424,Rural,10.0,8,60.42624130475408,81.01,62.613297202211825,0.7916581802943816,56.31,Increasing,Medium
3425,Urban,7.2,1,50.10113447185935,84.98,34.333699815615965,0.8281437193843488,35.17,Increasing,Low
3426,Urban,10.9,8,49.60700138653206,85.44,12.122373045624887,0.9859259482600807,33.31,Increasing,Low
3427,Rural,7.2,1,37.01572005391454,88.9,125.50225580535958,0.9140358804338322,80.75,Increasing,Medium
3428,Rural,8.4,8,85.03106321573046,91.16,104.7204778137386,0.40901516713863556,73.36,Increasing,Medium
3429,Urban,9.0,2,50.250880317912845,97.59,17.9602122758034,0.34195742686047426,31.48,Increasing,Low
3430,Rural,6.6,7,65.94597687054942,71.5,59.62270313767251,0.41035063797126814,46.31,Stable,Low
3431,Urban,8.0,1,45.51601450756985,48.31,115.99418778823241,0.1971751562399175,78.0,Stable,Low
3432,Rural,13.2,3,41.06911250529767,66.74,90.12294072875183,0.19878303005082107,78.06,Decreasing,Low
3433,Urban,11.9,9,96.0758946656204,49.44,72.90503129225479,0.367711469613915,66.2,Decreasing,Medium
3434,Rural,3.6,6,51.32025190306817,90.85,60.42549026241623,0.2808154900108624,39.21,Decreasing,Low
3435,Rural,14.4,9,80.30146606109335,78.59,114.0324478294332,0.9164732467176985,93.02,Increasing,High
3436,Urban,12.4,9,74.70223255726106,45.46,117.47009070837647,0.40664935636264204,89.74,Increasing,Medium
3437,Urban,8.0,1,79.33956189726469,54.59,55.050437445420414,1.0,47.53,Decreasing,High
3438,Urban,14.5,1,39.28203114243764,92.69,77.87826142560859,0.23169796851784102,75.19,Increasing,Low
3439,Rural,2.3,6,65.40399118112056,49.56,73.96480042566405,0.5500227137036608,42.73,Stable,Medium
3440,Suburban,9.3,6,89.41264518488829,65.36,30.192909379152326,0.8879405721309137,38.35,Decreasing,High
3441,Suburban,14.8,3,88.61386094539037,89.11,18.841996229746535,0.556423901310668,46.42,Increasing,Medium
3442,Rural,8.1,4,65.50890523354147,54.49,85.0407272953665,0.700345015801907,62.77,Stable,Medium
3443,Suburban,13.0,5,49.07153425408905,65.24,18.216833193738797,0.7685642412535717,41.61,Increasing,Low
3444,Urban,11.1,9,92.26810298383343,85.27,114.69619881001022,0.731441444705344,85.1,Stable,High
3445,Rural,4.7,3,73.76358677630172,51.94,118.02355230516214,0.1462256983263572,70.76,Increasing,Medium
3446,Rural,5.6,1,30.383477861630347,64.42,37.30448247987146,0.08953727563786937,32.65,Stable,Low
3447,Urban,10.3,9,87.87608307668955,74.41,139.84863563997473,0.15313194030086716,95.67,Increasing,Medium
3448,Suburban,3.9,7,82.88243452784401,74.43,22.69492205654804,0.8692003189154482,21.1,Increasing,High
3449,Suburban,10.3,2,34.62874553244139,84.79,18.464071814111414,0.4323529639166977,34.98,Stable,Low
3450,Suburban,5.7,8,46.31679684384926,50.09,37.00177423067529,0.12655203483566518,32.75,Stable,Low
3451,Urban,1.8,4,50.17878910259541,45.84,25.545006656326983,0.9119967119729656,17.27,Decreasing,Low
3452,Urban,12.2,5,87.25009106749542,61.79,69.74034011897692,0.17982816456099368,65.37,Decreasing,Medium
3453,Rural,7.5,5,79.76424542826828,98.52,70.28348411580882,0.661135841405144,53.89,Decreasing,Medium
3454,Suburban,10.2,7,71.85078777343878,56.07,143.5580098708716,0.8704333632397427,97.28,Decreasing,High
3455,Suburban,2.9,3,87.76815169661586,57.02,108.57903443800133,0.2615115568628434,61.54,Increasing,Medium
3456,Urban,2.7,6,35.97290863634863,71.1,52.428255955030785,0.6342412149384781,32.96,Stable,Low
3457,Suburban,12.0,7,44.697673367299,79.25,24.145475416102045,0.3503825163803993,42.07,Increasing,Low
3458,Rural,11.3,7,69.67177750709314,88.97,120.95059016852926,0.5655773294492895,88.73,Stable,Medium
3459,Urban,13.7,7,67.8628288135772,75.91,12.74412013925581,0.6360101437471987,40.62,Increasing,Low
3460,Urban,9.7,9,84.52180426014733,64.94,44.21324424693535,0.170031801664239,46.36,Stable,Low
3461,Rural,5.9,2,53.41858124989876,61.57,142.96772758656286,0.9478631237602532,86.23,Increasing,Medium
3462,Suburban,2.2,3,60.921067991113844,49.51,98.30993886555963,0.19569022371054912,54.65,Stable,Low
3463,Urban,6.5,6,40.85873402615164,96.3,19.839207495431847,0.8412888092422228,26.17,Decreasing,Low
3464,Rural,13.4,8,95.40081904486313,89.24,92.59737295981525,0.8105973703042356,79.8,Stable,High
3465,Urban,13.4,2,98.98463288916535,57.8,114.57548022487425,0.8269205219359903,90.79,Stable,High
3466,Urban,12.2,4,49.054136320761465,44.24,142.046728437359,0.93325465872888,101.52,Decreasing,Medium
3467,Urban,7.8,7,37.477061571037844,88.84,138.3837274863534,0.5230306243411451,88.69,Stable,Low
3468,Suburban,10.5,5,55.3966693893527,91.96,49.569167196120304,0.12480386995599628,51.03,Increasing,Low
3469,Rural,1.4,6,79.6590032234781,99.58,66.8466067015339,0.21563382089366162,36.92,Increasing,Low
3470,Urban,4.9,9,71.74700159383335,91.53,99.65145173726586,0.7638596002083907,62.08,Increasing,High
3471,Suburban,1.6,3,95.94101854224908,41.08,35.39087748195031,0.29948459975490155,21.7,Increasing,Medium
3472,Urban,2.6,4,82.53986946117745,57.62,121.98263809492103,0.6519206627077899,67.49,Stable,High
3473,Suburban,3.1,3,45.69989843186083,61.89,112.97469806746848,0.6458325471119939,64.24,Stable,Low
3474,Rural,3.5,3,63.88292929478714,79.07,90.50148292447044,0.8370286591243156,54.0,Increasing,Medium
3475,Urban,7.0,2,43.71833920027957,76.89,125.7791626333341,0.30730852703513367,80.39,Decreasing,Low
3476,Rural,6.0,7,71.42582480800492,57.52,113.44572241684793,0.7540744881605416,71.72,Increasing,Medium
3477,Suburban,12.7,7,90.4668912192594,88.66,40.5914510934854,0.27166230773086425,52.05,Increasing,Medium
3478,Rural,2.9,9,47.265403272151325,66.29,132.2372304296182,0.46613636972288464,73.37,Stable,Low
3479,Suburban,12.7,3,36.94372493372412,54.72,136.74441906742248,0.6106107125817319,100.12,Stable,Low
3480,Suburban,6.0,6,67.70205326919792,53.95,84.99038330190342,0.46613154587594574,57.5,Decreasing,Medium
3481,Urban,4.3,6,53.18094633595666,77.57,77.28183056599696,0.15797296284356094,49.39,Increasing,Low
3482,Rural,1.6,2,64.40684020576562,64.55,22.71255839545475,0.3466930756222086,15.36,Decreasing,Low
3483,Rural,13.7,9,47.099150414924836,71.67,128.50811661380973,0.7434103073064218,98.5,Decreasing,Medium
3484,Rural,11.4,2,69.75613186748252,68.02,99.62801912083475,0.9071753352621976,78.31,Decreasing,High
3485,Urban,5.0,8,82.83354590184344,58.79,118.16653557865676,0.8861901535794228,71.58,Increasing,High
3486,Suburban,5.1,8,48.50125763712929,93.91,81.2856337636646,0.34857261189276634,53.39,Decreasing,Low
3487,Urban,5.3,7,67.89471331936782,81.72,147.82766290657602,0.6576699459573665,87.16,Decreasing,Medium
3488,Suburban,7.2,7,62.74656988180213,54.07,85.71226430315397,0.7783560151390213,60.86,Decreasing,Medium
3489,Rural,14.3,3,33.34060691060693,96.19,31.703029437708746,0.13483980513749116,51.6,Stable,Low
3490,Urban,3.4,6,76.83450755007846,92.6,136.39183342989838,0.9420202058112538,76.7,Decreasing,High
3491,Rural,5.4,2,84.5516201542851,40.73,32.624184560387,0.22046734890791217,29.81,Increasing,Medium
3492,Urban,1.9,3,58.820124484372165,45.6,80.50257083008096,0.7584474833979811,45.0,Decreasing,Medium
3493,Urban,14.5,7,69.38284583689058,79.9,47.94762219828959,0.16799879915140328,60.22,Increasing,Low
3494,Rural,13.5,2,59.17004748528131,61.96,18.040918526597974,0.94192542999198,42.77,Increasing,Medium
3495,Rural,2.6,5,99.14411400538678,74.69,110.09216172715306,0.8422717144487705,61.55,Increasing,High
3496,Rural,4.9,3,49.736911294333055,60.77,7.107272950875881,0.5996553873767112,15.8,Stable,Low
3497,Suburban,9.9,4,43.55680887317628,76.05,75.50602143510775,0.22603682626844887,62.5,Increasing,Low
3498,Rural,2.8,3,52.88827824197418,90.48,59.68494824680273,0.6683461266299987,36.84,Increasing,Low
3499,Rural,6.1,3,93.88766164945424,46.5,61.08944256551878,0.921122566037883,45.79,Decreasing,High
3500,Rural,12.3,9,94.11666268370416,52.84,53.47497469814824,0.9339964901993798,57.49,Stable,High
3501,Rural,14.6,5,94.55071407344651,69.78,74.32016104026843,0.7985821253828754,73.66,Stable,High
3502,Suburban,12.0,8,72.63005217500279,71.63,90.59536625118145,0.8085813820184078,75.3,Decreasing,Medium
3503,Urban,7.6,5,78.57338040011774,71.36,110.25630919651137,0.23282310468141817,74.13,Decreasing,Medium
3504,Urban,13.6,7,80.82346972941782,54.56,105.68042504278937,0.8269535221732999,86.84,Increasing,High
3505,Urban,2.6,9,64.464810915805,45.74,57.84655503816804,0.466905031373618,35.42,Stable,Low
3506,Rural,8.3,8,51.76398402963365,93.4,79.37310651662268,0.40003255825715184,60.44,Decreasing,Low
3507,Rural,8.7,6,67.81957536243563,78.86,140.58219144719828,0.21749024869806616,92.04,Decreasing,Medium
3508,Rural,12.5,9,98.65032454336102,85.96,53.21241487073251,0.4212520210530247,57.86,Decreasing,High
3509,Urban,11.9,4,41.87853561087121,40.43,141.82746159387176,0.7866180877615042,100.66,Stable,Medium
3510,Urban,8.4,2,73.13934240047259,66.15,49.61795370698717,0.3741590389012295,45.81,Decreasing,Low
3511,Suburban,6.8,4,36.61538891133441,76.66,121.74622818777377,0.7792431322728925,77.87,Increasing,Low
3512,Urban,11.2,1,46.4451062898015,69.16,10.286446913638553,0.24687493230653165,33.14,Decreasing,Low
3513,Urban,8.9,8,52.443718568026995,75.14,30.39197963861872,0.5915296060343467,37.45,Increasing,Low
3514,Rural,4.8,8,32.22265763431539,91.6,125.19732785312473,0.5889221566687961,74.6,Decreasing,Low
3515,Suburban,11.6,1,65.58773449298683,40.19,34.80342950828943,0.3983871598101992,46.4,Decreasing,Low
3516,Urban,10.8,6,57.260880280433994,45.89,18.063319657243326,0.3882679037017307,36.03,Increasing,Low
3517,Rural,5.4,6,75.31409948895592,65.52,67.56846243060346,0.5648997396422331,47.28,Decreasing,Low
3518,Suburban,4.1,5,40.11598156138393,40.28,29.099664590002824,0.34466124156360034,24.8,Stable,Low
3519,Urban,1.2,4,50.33557887348847,63.19,6.255908956794844,0.26258395423436265,6.13,Decreasing,Low
3520,Rural,8.4,2,53.687679257295535,95.12,89.43632122833824,0.10859674476015488,65.72,Increasing,Low
3521,Suburban,3.1,8,71.40640237295393,77.01,80.67689562383939,0.10357369326020342,48.09,Stable,Low
3522,Rural,10.6,6,74.13367826590314,41.59,94.01251913845904,0.2793839557307173,73.51,Stable,Medium
3523,Rural,4.9,5,81.21915426055087,49.97,134.20866175743433,0.7915505947564936,79.35,Stable,High
3524,Rural,12.0,3,85.81600529342423,70.56,83.86639297169614,0.5961481836057472,71.93,Stable,High
3525,Suburban,3.5,3,46.36812624124147,62.68,147.52232788724612,0.6413423623460316,82.51,Stable,Low
3526,Urban,5.2,3,49.501353736714314,79.44,64.62776420154898,0.3384162791735033,45.31,Increasing,Low
3527,Urban,4.6,9,40.46529702920944,58.54,23.310772777193407,0.5622324578408437,23.16,Increasing,Low
3528,Rural,3.4,5,68.3550221573899,90.22,131.5949966884745,0.5910640439632334,74.3,Stable,Medium
3529,Urban,6.2,9,74.81825572802279,50.39,33.61295695245759,0.18897088768767797,32.31,Decreasing,Low
3530,Rural,14.4,7,68.72243238964803,76.7,55.57230881474773,0.4350092160780648,63.79,Decreasing,Low
3531,Suburban,10.3,5,69.14306920900309,67.27,64.97805432321519,0.9429153464523052,58.24,Stable,High
3532,Suburban,7.2,7,38.996820550972096,71.26,99.02402778964041,0.5002534627397226,67.51,Stable,Low
3533,Suburban,10.9,8,95.5132881486558,93.17,33.71137805920761,0.7919709383311222,44.11,Increasing,High
3534,Rural,8.0,9,51.84566895482563,52.15,45.52885648265914,0.9553803643202853,42.76,Decreasing,Medium
3535,Urban,12.7,6,88.71636910489651,65.03,104.03346175330225,0.8333784329973777,83.77,Stable,High
3536,Urban,8.9,6,30.69495332974157,42.45,68.27653772370331,0.49624240899545335,56.39,Increasing,Low
3537,Urban,8.1,4,66.81349479768211,64.87,141.24163902162047,0.9305032197969751,90.87,Decreasing,High
3538,Rural,6.1,8,29.07502563378334,75.96,145.870941242979,0.22901117172929616,88.19,Increasing,Low
3539,Rural,9.7,4,88.07710742612613,68.57,105.45518049359208,0.4481671657866043,76.98,Decreasing,Medium
3540,Urban,14.5,1,73.37412895591619,69.85,48.832785514339264,0.21164946286955133,60.67,Decreasing,Medium
3541,Suburban,1.9,1,55.27487061507,91.92,110.69694428991443,0.7198965752333836,60.1,Increasing,Medium
3542,Urban,3.2,6,93.28331372468878,77.88,132.27683434438055,0.23131345198711312,74.14,Stable,Medium
3543,Rural,4.1,9,36.88500874898272,58.18,138.9954700149742,0.9571512505554839,79.75,Stable,Low
3544,Suburban,3.6,4,85.64812962055275,86.03,63.600288945026094,0.1438658978171631,40.8,Decreasing,Low
3545,Suburban,8.0,8,36.01125029115926,93.84,147.19450461361683,0.9742914345145874,93.6,Stable,Low
